date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:02	3963/3963	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Aug%202023%2007:57:29%20GMT	https://demo.themovation.com/stratus/wp-content/uploads/elementor/thumbs/Fintech-6-qax6bg7vuj9hhdtjb3agaqceesj6e7g1qbrx2xldww.jpg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/uploads/elementor/thumbs/Fintech-6-qax6bg7vuj9hhdtjb3agaqceesj6e7g1qbrx2xldww.jpg	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:03	16948/16948	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2022:47:33%20GMT	https://demo.themovation.com/stratus/wp-content/uploads/2015/03/IQTQKY4OJ6-394x263.jpg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/uploads/2015/03/IQTQKY4OJ6-394x263.jpg	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:04	11717/11717	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2022:47:33%20GMT	https://demo.themovation.com/stratus/wp-content/uploads/2015/03/797-394x263.jpg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/uploads/2015/03/797-394x263.jpg	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:05	15458/15458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2022:47:33%20GMT	https://demo.themovation.com/stratus/wp-content/uploads/2015/02/8865586006_560677ac33_o-394x268.jpg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/uploads/2015/02/8865586006_560677ac33_o-394x268.jpg	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:06	723/723	---M--	200	added ('OK')	image/gif	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/formidable/images/ajax_loader.gif	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/formidable/images/ajax_loader.gif	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:07	1765/1765	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/css/portfolio.css?ver=1692053257	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/css/portfolio4f5b.css	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:08	3137/3137	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/css/blog2.css?ver=1692053257	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/css/blog24f5b.css	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:09	18468/18468	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Aug%202023%2022:47:39%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.12.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/animations/animations.minfb6f.css	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:11	451139/451139	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/groovy-menu/assets/js/frontend.js?ver=2.4.6	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/groovy-menu/assets/js/frontend2f91.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:12	9505/9505	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.5.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min3156.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:12	1834/1834	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.5.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min1c57.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:13	2139/2139	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.5.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min8c10.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:14	3286/3286	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.5.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min8c10.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:15	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:39%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:16	25476/25476	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/header-footer/inc/js/frontend.js?ver=2.2.5	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/header-footer/inc/js/frontend5bf8.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:17	11010/11010	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/js/themo-foot.js?ver=2.2.5	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/js/themo-foot5bf8.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:18	119313/119313	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:32%20GMT	https://demo.themovation.com/stratus/wp-content/themes/stratusx/assets/js/vendor/vendor_footer.js?ver=1.2	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/themes/stratusx/assets/js/vendor/vendor_footer62ea.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:19	10136/10136	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:32%20GMT	https://demo.themovation.com/stratus/wp-content/themes/stratusx/assets/js/main.js?ver=1.3	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/themes/stratusx/assets/js/main4e44.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:20	35739/35739	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/formidable/js/frm.min.js?ver=6.2.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/formidable/js/frm.minf731.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:21	4958/4958	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:39%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.12.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/webpack.runtime.minfb6f.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:22	42288/42288	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.12.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/frontend-modules.minfb6f.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:23	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:32%20GMT	https://demo.themovation.com/stratus/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-includes/js/jquery/ui/core.min3f14.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:24	139153/139153	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:39%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:25	2620/2620	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:39%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.12.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/share-link/share-link.minfb6f.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:26	10749/10749	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:39%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:27	40591/40591	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.12.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/frontend.minfb6f.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:28	44791/44791	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:39%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.12.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/js/preloaded-modules.minfb6f.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:30	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2031%20Jul%202025%2013:06:30%20GMT	https://fonts.googleapis.com/robots.txt		(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:31	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2031%20Jul%202025%2013:06:31%20GMT	https://fonts.gstatic.com/robots.txt		(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:32	8974/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22d00e5a7e0caad2770db8b58b39c8c54b%22	https://demo.themovation.com/stratus/comments/feed/	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/comments/feed/index.html	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:32%20GMT	https://demo.themovation.com/stratus/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-includes/js/jquery/jquery.min5aed.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:37	72972/72972	UR-MC-	200	added ('OK')	application/json	date:Thu,%2031%20Jul%202025%2013:06:32%20GMT	https://demo.themovation.com/stratus/wp-json/wp/v2/pages/7629	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-json/wp/v2/pages/7629.json	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:33%20GMT	https://demo.themovation.com/stratus/xmlrpc.php?rsd	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/xmlrpc0db0.php	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:38%20GMT	https://demo.themovation.com/stratus/wp-includes/wlwmanifest.xml	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-includes/wlwmanifest.xml	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:39	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.eot	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:39	1094528/-1	---M--	200	added ('OK')	application/json	date:Thu,%2031%20Jul%202025%2013:06:32%20GMT	https://demo.themovation.com/stratus/wp-json/	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-json/index.html	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:40%20GMT	https://demo.themovation.com/stratus/wp-content/uploads/2022/09/cropped-Stratus-favicon-1-32x32.png	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/uploads/2022/09/cropped-Stratus-favicon-1-32x32.png	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:40	2945/2945	UR-MC-	200	added ('OK')	application/json	date:Thu,%2031%20Jul%202025%2013:06:39%20GMT	https://demo.themovation.com/stratus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themovation.com%2Fstratus%2Fhome-design-agency%2F	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-json/oembed/1.0/embed3477.json	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:40%20GMT	https://demo.themovation.com/stratus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.themovation.com%2Fstratus%2Fhome-design-agency%2F&format=xml	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-json/oembed/1.0/embed7026	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:41	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.eot?	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10d41d.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:42	451139/451139	UR-MCZ	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2022:47:38%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/groovy-menu/assets/js/frontend.js?ver=2.4.6	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/groovy-menu/assets/js/frontend2f91.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:42%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.5.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min1c57.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:42%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.5.1	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min3156.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:42	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:42%20GMT	https://demo.themovation.com/stratus/wp-content/themes/stratusx/assets/js/vendor/vendor_footer.js?ver=1.2	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/themes/stratusx/assets/js/vendor/vendor_footer62ea.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:43	7712/7712	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.woff	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.woff	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:44	16104/16104	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.ttf	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.ttf	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:45	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2031%20Jul%202025%2013:06:44%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://demo.themovation.com/stratus/home-design-agency/)
14:06:45	34229/34229	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.svg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-arrows-10.svg	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:46	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.eot	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:47	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.eot?	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10d41d.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:48	12260/12260	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.woff	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.woff	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:49	21284/21284	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.ttf	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.ttf	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:50	47869/47869	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.svg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-10.svg	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:51	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.eot	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:52	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.eot?	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10d41d.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:53	5788/5788	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.woff	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.woff	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:54	23480/23480	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.ttf	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.ttf	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:55	49409/49409	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.svg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-basic-elaboration-10.svg	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:56	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.eot	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:57	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.eot?	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10d41d.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:58	5704/5704	---M--	200	added ('OK')	font/woff	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.woff	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.woff	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:06:59	15892/15892	---M--	200	added ('OK')	font/ttf	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.ttf	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.ttf	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:07:00	37104/37104	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.svg	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-ecommerce-10.svg	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:07:01	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-music-10.eot	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-music-10.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
14:07:02	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2014%20Aug%202023%2022:47:37%20GMT	https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-music-10.eot?	/Users/emmanuel/websites/precision/demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/linea/linea-music-10d41d.eot	(from https://demo.themovation.com/stratus/wp-content/plugins/th-widget-pack/assets/icons/icons.css?ver=2.2.5)
